0
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/Moderate/98104c8c67eb.png
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/Moderate/1632c4311fc9.png
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/Moderate/f9ecf1795804.png
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/Moderate/ff0740cb484a.png
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/Moderate/98e8adcf085c.png
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/Moderate/c9f0dc2c8b43.png
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/Moderate/9b418ce42c13.png
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/Moderate/3fd7df6099e3.png
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/Moderate/1dfbede13143.png
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/Moderate/1e143fa3de57.png
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/Moderate/bcdc8db5423b.png
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/Moderate/a15652b22ab8.png
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/Moderate/d81b6ed83bc2.png
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/Moderate/8d7bb0649a02.png
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/Moderate/e4e343eaae2a.png
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/Moderate/80feb1f7ca5e.png
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/Moderate/1ee1eb7943db.png
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/Moderate/a7b0d0c51731.png
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/Moderate/ee2c2a5f7d0e.png
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/Moderate/ca0f1a17c8e5.png
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/Moderate/9b7b6e4db1d5.png
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/Moderate/135575dc57c9.png
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/Moderate/a19507501b40.png
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/Moderate/1c6d119c3d70.png
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/Moderate/f4d3777f2710.png
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/Moderate/a505981d1cab.png
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/Moderate/42a850acd2ac.png
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/Moderate/4ce74e5eb51d.png
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/Moderate/ea9e0fb6fb0b.png
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/Moderate/7a0cff4c24b2.png
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/Moderate/d144144a2f3f.png
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/Moderate/435d900fa7b2.png
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/Moderate/36ec36c301c1.png
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/Moderate/ba2624883599.png
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/Moderate/5a36cea278ae.png
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/Moderate/3e86335bc2fd.png
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/Moderate/2a3a1ed1c285.png
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/Moderate/012a242ac6ff.png
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/Moderate/f1a761c68559.png
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/Moderate/81b0a2651c45.png
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/Proliferate_DR/e740af6ac6ea.png
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/Proliferate_DR/f03d3c4ce7fb.png
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/Proliferate_DR/bfefa7344e7d.png
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/Proliferate_DR/80964d8e0863.png
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/Proliferate_DR/e39b627cf648.png
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/Proliferate_DR/aeed1f251ceb.png
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/Proliferate_DR/df4913ca3712.png
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/Proliferate_DR/ed3a0fc5b546.png
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/Proliferate_DR/1638404f385c.png
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/Proliferate_DR/46cdc8b685bd.png
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/Proliferate_DR/5e7db41b3bee.png
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/Proliferate_DR/22895c89792f.png
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/Proliferate_DR/6c3745a222da.png
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/Proliferate_DR/3ee4841936ef.png
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/Proliferate_DR/2df07eb5779f.png
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/Proliferate_DR/f6f3ea0d2693.png
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/Proliferate_DR/3b4a5fcbe5e0.png
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/Proliferate_DR/c8d2d32f7f29.png
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/Proliferate_DR/9e3510963315.png
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/Proliferate_DR/65c958379680.png
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/Proliferate_DR/5b76117c4bcb.png
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/Severe/6253f23229b1.png
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/Severe/14e3f84445f7.png
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/Severe/fcc6aa6755e6.png
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/Severe/a8e88d4891c4.png
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/Severe/e8d1c6c07cf2.png
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/Severe/0cb14014117d.png
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/Severe/4fecf87184e6.png
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/Severe/a9e984b57556.png
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/Severe/7525ebb3434d.png
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/Severe/fda39982a810.png
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/Severe/bb7e0a2544cd.png
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/Severe/6e92b1c5ac8e.png
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/Severe/9bf060db8376.png
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/Severe/91b6ebaa3678.png
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/Severe/fe0fc67c7980.png
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/Severe/d0079cc188e9.png
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/No_DR/42985aa2e32f.png
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/No_DR/c546670d9684.png
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/No_DR/e2c3b037413b.png
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/No_DR/906d02fb822d.png
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/No_DR/f9e1c439d4c8.png
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/No_DR/1c9c583c10bf.png
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/No_DR/d51c2153d151.png
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/No_DR/f066db7a2efe.png
/Users/md.mahedihassan/My Data/Thesis Diabetic/Days/Aug 01/colored_images/No_DR/2923971566fe.png
